,parent,loss,count
38719,129.07,57.97999999999999,15
38720,129.07,58.019999999999996,46
38728,129.07,60.0,71
38729,129.07,60.03999999999999,34
38736,129.07,62.00999999999999,29
38737,129.07,62.019999999999996,54
38785,129.07,70.02,13
38797,129.07,72.0,44
38799,129.07,72.03999999999999,30
38816,129.07,74.00999999999999,25
38817,129.07,74.02,36
38818,129.07,74.04999999999998,14
38835,129.07,76.03,20
38961,129.14,17.029999999999987,9
38975,129.14,45.05999999999999,8
38980,129.14,57.05999999999999,9
39373,130.08,1.0100000000000193,16
39374,130.08,2.0200000000000102,14
39382,130.08,6.960000000000008,14
39383,130.08,7.000000000000014,16
39388,130.08,8.980000000000018,17
39390,130.08,9.02000000000001,12
39391,130.08,9.990000000000009,8
39395,130.08,11.000000000000014,13
39399,130.08,13.01000000000002,17
39413,130.08,20.980000000000018,16
39415,130.08,21.02000000000001,10
39420,130.08,22.99000000000001,8
39421,130.08,23.000000000000014,12
39426,130.08,25.01000000000002,17
39442,130.08,33.02000000000001,11
39447,130.08,35.000000000000014,13
39448,130.08,35.030000000000015,17
39450,130.08,37.01000000000002,18
39455,130.08,39.030000000000015,16
39470,130.08,45.02000000000001,8
39476,130.08,46.99000000000001,10
39478,130.08,47.030000000000015,12
39480,130.08,49.01000000000002,17
39486,130.08,51.030000000000015,15
39495,130.08,59.030000000000015,11
39498,130.08,61.01000000000002,17
39499,130.08,61.05000000000001,11
39504,130.08,63.030000000000015,14
39525,130.08,73.01000000000002,14
39534,130.08,75.03000000000002,11
39689,131.0,18.010000000000005,9
39704,131.0,32.03,9
39750,131.0,74.03999999999999,10
39865,131.05,6.940000000000012,8
39869,131.05,8.950000000000017,29
39877,131.05,12.000000000000014,33
39889,131.05,22.970000000000013,33
39899,131.05,28.000000000000014,25
39914,131.05,34.97000000000001,21
39916,131.05,35.97000000000001,8
39920,131.05,37.98000000000002,28
39921,131.05,38.02000000000001,16
39924,131.05,40.000000000000014,34
39940,131.05,47.98000000000002,31
39942,131.05,48.99000000000001,40
39965,131.05,64.00000000000001,8
39999,131.07,3.9199999999999875,8
40001,131.07,5.939999999999998,14
40005,131.07,6.989999999999995,26
40012,131.07,10.009999999999991,8
40025,131.07,13.97999999999999,44
40031,131.07,17.939999999999998,10
40032,131.07,18.00999999999999,13
40035,131.07,19.94999999999999,37
40036,131.07,20.0,10
40042,131.07,24.0,32
40056,131.07,29.0,26
40058,131.07,31.94999999999999,32
40061,131.07,33.97,38
40063,131.07,35.97999999999999,9
40067,131.07,38.0,10
40071,131.07,39.989999999999995,8
40073,131.07,40.019999999999996,9
40074,131.07,41.00999999999999,28
40078,131.07,42.00999999999999,45
40080,131.07,44.02999999999999,43
40083,131.07,44.97,8
40088,131.07,45.97,39
40091,131.07,47.97999999999999,28
40096,131.07,50.0,8
40099,131.07,51.00999999999999,11
40112,131.07,58.0,19
40113,131.07,58.00999999999999,9
40114,131.07,58.03999999999999,17
40120,131.07,59.97999999999999,26
40122,131.07,62.0,16
40132,131.07,74.0,13
40141,131.08,1.0,13
40145,131.08,2.0100000000000193,41
40150,131.08,3.0200000000000102,15
40159,131.08,4.040000000000006,12
40172,131.08,5.980000000000018,8
40173,131.08,5.990000000000009,23
40174,131.08,6.02000000000001,14
40179,131.08,7.960000000000008,66
40181,131.08,8.000000000000014,51
40187,131.08,9.980000000000018,98
40188,131.08,10.02000000000001,43
40197,131.08,12.000000000000014,94
40199,131.08,12.030000000000015,11
40205,131.08,14.01000000000002,67
40213,131.08,16.030000000000015,9
40222,131.08,18.02000000000001,8
40231,131.08,19.960000000000008,15
40232,131.08,20.000000000000014,50
40234,131.08,20.040000000000006,15
40245,131.08,21.980000000000018,89
40248,131.08,22.02000000000001,57
40249,131.08,22.05000000000001,8
40254,131.08,23.000000000000014,8
40260,131.08,24.000000000000014,98
40261,131.08,24.030000000000015,32
40271,131.08,26.01000000000002,90
40274,131.08,26.040000000000006,8
40302,131.08,32.000000000000014,21
40303,131.08,32.040000000000006,23
40312,131.08,33.98000000000002,46
40315,131.08,34.02000000000001,72
40317,131.08,34.05000000000001,19
40330,131.08,36.000000000000014,96
40331,131.08,36.030000000000015,63
40338,131.08,38.01000000000002,101
40345,131.08,40.030000000000015,94
40346,131.08,40.040000000000006,10
40348,131.08,40.10000000000001,27
40387,131.08,46.02000000000001,53
40388,131.08,46.05000000000001,23
40390,131.08,46.12000000000002,13
40399,131.08,47.99000000000001,67
40400,131.08,48.000000000000014,17
40402,131.08,48.030000000000015,60
40408,131.08,49.02000000000001,10
40412,131.08,50.01000000000002,95
40414,131.08,50.05000000000001,19
40430,131.08,52.030000000000015,99
40452,131.08,58.05000000000001,12
40463,131.08,59.99000000000001,16
40464,131.08,60.030000000000015,59
40475,131.08,62.01000000000002,90
40476,131.08,62.05000000000001,42
40490,131.08,64.03000000000002,96
40506,131.08,66.04,8
40537,131.08,72.03000000000002,16
40548,131.08,74.01000000000002,43
40550,131.08,74.05000000000001,37
40570,131.08,76.03000000000002,77
40571,131.08,76.06,19
40585,131.08,78.04000000000002,19
40604,131.09,2.0200000000000102,34
40613,131.09,4.049999999999997,9
40617,131.09,5.990000000000009,16
40624,131.09,7.969999999999999,69
40625,131.09,8.010000000000005,38
40629,131.09,8.990000000000009,8
40633,131.09,9.990000000000009,69
40635,131.09,10.02000000000001,9
40636,131.09,10.030000000000001,9
40641,131.09,12.0,65
40648,131.09,14.02000000000001,52
40668,131.09,19.97,26
40669,131.09,20.010000000000005,37
40674,131.09,21.99000000000001,71
40676,131.09,22.02000000000001,29
40677,131.09,22.03,9
40685,131.09,24.0,66
40688,131.09,24.040000000000006,9
40693,131.09,26.02000000000001,67
40721,131.09,32.010000000000005,15
40724,131.09,33.99000000000001,55
40725,131.09,34.02000000000001,43
40727,131.09,34.06,15
40732,131.09,35.0,9
40735,131.09,36.0,69
40738,131.09,36.040000000000006,39
40745,131.09,38.02000000000001,68
40754,131.09,40.040000000000006,60
40755,131.09,40.05,12
40762,131.09,42.03,19
40776,131.09,45.99000000000001,26
40777,131.09,46.02000000000001,29
40779,131.09,46.06,17
40789,131.09,48.0,69
40791,131.09,48.040000000000006,31
40801,131.09,50.02000000000001,75
40813,131.09,52.03,25
40814,131.09,52.040000000000006,41
40846,131.09,60.0,38
40848,131.09,60.040000000000006,31
40857,131.09,62.02000000000001,72
40858,131.09,62.06,21
40865,131.09,64.03,57
40866,131.09,64.04,24
40924,131.09,74.02000000000001,53
40925,131.09,74.06,18
40941,131.09,76.03,46
40961,131.09,78.05000000000001,10
41147,132.05,1.0,16
41154,132.05,9.950000000000017,10
41156,132.05,13.000000000000014,12
41160,132.05,23.970000000000013,12
41162,132.05,29.000000000000014,12
41167,132.05,35.97000000000001,8
41170,132.05,38.98000000000002,9
41174,132.05,41.000000000000014,12
41179,132.05,48.98000000000002,8
41180,132.05,49.99000000000001,14
41669,133.05,6.010000000000005,14
41683,133.05,18.010000000000005,15
41689,133.05,24.02000000000001,9
41695,133.05,30.010000000000005,11
41698,133.05,34.010000000000005,11
41701,133.05,36.02000000000001,16
41710,133.05,46.010000000000005,10
41714,133.05,48.02000000000001,16
41720,133.05,52.02000000000001,10
41723,133.05,60.02000000000001,16
41727,133.05,62.000000000000014,8
41728,133.05,62.040000000000006,8
41732,133.05,64.02000000000001,15
41737,133.05,72.02000000000001,12
41741,133.05,76.02000000000001,15
41749,133.06,1.9799999999999898,20
41753,133.06,3.990000000000009,15
41756,133.06,5.0,8
41765,133.06,7.969999999999999,8
41768,133.06,9.939999999999998,13
41770,133.06,9.980000000000004,18
41774,133.06,11.960000000000008,18
41777,133.06,12.0,16
41783,133.06,13.980000000000004,20
41784,133.06,14.010000000000005,9
41786,133.06,15.990000000000009,18
41797,133.06,21.980000000000004,12
41802,133.06,23.960000000000008,18
41804,133.06,24.0,18
41811,133.06,25.980000000000004,18
41813,133.06,26.010000000000005,15
41815,133.06,27.99000000000001,23
41833,133.06,35.96000000000001,8
41836,133.06,36.0,17
41840,133.06,37.980000000000004,22
41841,133.06,38.010000000000005,22
41845,133.06,39.99000000000001,24
41850,133.06,42.010000000000005,28
41853,133.06,42.08,9
41864,133.06,48.0,12
41867,133.06,49.97,12
41870,133.06,50.010000000000005,19
41876,133.06,51.99000000000001,21
41878,133.06,52.03,8
41883,133.06,54.010000000000005,22
41899,133.06,62.010000000000005,14
41904,133.06,63.99000000000001,19
41905,133.06,64.03,19
41909,133.06,66.01,21
41930,133.06,75.99000000000001,15
41932,133.06,76.03,10
41939,133.06,78.01,16
41969,133.07,9.989999999999995,8
42012,133.07,40.0,8
42014,133.07,42.019999999999996,9
42029,133.07,54.019999999999996,8
42063,133.08,2.0100000000000193,12
42088,133.08,12.02000000000001,11
42122,133.08,26.01000000000002,20
42154,133.08,40.01000000000002,13
42160,133.08,42.030000000000015,12
42163,133.08,43.02000000000001,15
42166,133.08,44.02000000000001,38
42168,133.08,46.040000000000006,25
42174,133.08,47.98000000000002,24
42180,133.08,49.99000000000001,8
42187,133.08,52.01000000000002,8
42201,133.08,60.02000000000001,14
42207,133.08,61.99000000000001,27
42210,133.08,64.01000000000002,8
42226,133.08,76.01000000000002,29
42249,133.09,2.0,10
42251,133.09,2.0200000000000102,41
42255,133.09,4.02000000000001,9
42263,133.09,7.960000000000008,14
42272,133.09,9.010000000000005,24
42274,133.09,9.969999999999999,16
42276,133.09,10.010000000000005,10
42282,133.09,11.990000000000009,17
42288,133.09,14.0,14
42295,133.09,16.0,48
42296,133.09,16.02000000000001,9
42299,133.09,18.010000000000005,8
42302,133.09,19.960000000000008,14
42303,133.09,20.03,14
42307,133.09,21.97,47
42309,133.09,22.02000000000001,10
42311,133.09,23.99000000000001,22
42320,133.09,26.0,14
42322,133.09,26.02000000000001,32
42329,133.09,28.02000000000001,14
42343,133.09,31.02000000000001,23
42349,133.09,33.97,38
42356,133.09,35.99000000000001,53
42363,133.09,38.0,26
42366,133.09,38.040000000000006,9
42374,133.09,40.02000000000001,16
42380,133.09,42.010000000000005,9
42382,133.09,42.040000000000006,11
42387,133.09,43.03,27
42391,133.09,44.03,53
42397,133.09,46.05,41
42405,133.09,47.99000000000001,44
42414,133.09,50.0,51
42423,133.09,52.02000000000001,26
42428,133.09,53.03,12
42430,133.09,54.03,9
42431,133.09,54.040000000000006,8
42438,133.09,60.02000000000001,27
42439,133.09,60.06,16
42446,133.09,62.0,35
42449,133.09,64.02000000000001,36
42456,133.09,66.03,16
42477,133.09,76.02000000000001,30
42482,133.09,78.03,20
42502,133.1,2.009999999999991,66
42503,133.1,2.019999999999982,86
42508,133.1,3.019999999999982,17
42516,133.1,4.030000000000001,71
42528,133.1,5.039999999999992,17
42537,133.1,6.030000000000001,8
42539,133.1,6.059999999999988,28
42560,133.1,8.0,24
42561,133.1,8.009999999999991,22
42562,133.1,8.039999999999992,21
42573,133.1,9.97999999999999,139
42575,133.1,10.019999999999996,89
42577,133.1,10.059999999999988,8
42580,133.1,11.0,18
42586,133.1,11.989999999999995,8
42587,133.1,12.0,183
42590,133.1,12.039999999999992,56
42596,133.1,13.009999999999991,12
42603,133.1,14.009999999999991,84
42604,133.1,14.019999999999996,104
42606,133.1,14.049999999999997,11
42620,133.1,16.03,117
42632,133.1,18.049999999999997,8
42644,133.1,20.0,11
42646,133.1,20.039999999999992,13
42664,133.1,21.97999999999999,45
42665,133.1,22.019999999999996,91
42667,133.1,22.059999999999988,22
42682,133.1,24.0,179
42684,133.1,24.03,32
42685,133.1,24.039999999999992,67
42686,133.1,24.069999999999993,18
42694,133.1,25.019999999999996,12
42698,133.1,26.00999999999999,86
42699,133.1,26.019999999999996,108
42701,133.1,26.049999999999997,40
42714,133.1,28.03,179
42717,133.1,28.059999999999988,10
42754,133.1,32.03999999999999,9
42771,133.1,34.019999999999996,36
42772,133.1,34.05999999999999,33
42785,133.1,36.0,112
42787,133.1,36.03,48
42788,133.1,36.03999999999999,78
42790,133.1,36.06999999999999,45
42802,133.1,37.00999999999999,12
42806,133.1,38.00999999999999,92
42807,133.1,38.019999999999996,104
42809,133.1,38.05,111
42814,133.1,39.03,13
42826,133.1,40.03,190
42842,133.1,41.61999999999999,13
42845,133.1,42.05,168
42846,133.1,42.05999999999999,30
42849,133.1,42.11999999999999,35
42869,133.1,44.03999999999999,32
42887,133.1,46.05999999999999,12
42894,133.1,47.0,13
42906,133.1,48.0,41
42907,133.1,48.03,31
42908,133.1,48.03999999999999,53
42909,133.1,48.06999999999999,57
42911,133.1,48.14,18
42917,133.1,49.019999999999996,9
42925,133.1,50.00999999999999,148
42926,133.1,50.019999999999996,19
42928,133.1,50.05,101
42938,133.1,51.03,13
42939,133.1,51.03999999999999,11
42948,133.1,52.03,196
42950,133.1,52.06999999999999,34
42974,133.1,54.03999999999999,36
42975,133.1,54.05,146
43021,133.1,60.06999999999999,31
43047,133.1,62.00999999999999,62
43049,133.1,62.05,89
43067,133.1,64.03,184
43068,133.1,64.07,66
43083,133.1,66.03999999999999,77
43084,133.1,66.05,128
43113,133.1,68.05999999999999,12
43161,133.1,72.07,13
43182,133.1,74.05,23
43202,133.1,76.03,105
43203,133.1,76.07,59
43232,133.1,78.03999999999999,54
43233,133.1,78.05,79
43234,133.1,78.07999999999998,26
43264,133.1,80.06,30
43544,134.09,1.0,23
43546,134.09,3.0200000000000102,23
43552,134.09,10.010000000000005,23
43558,134.09,17.0,23
43562,134.09,21.03,9
43564,134.09,22.97,22
43565,134.09,23.02000000000001,10
43569,134.09,27.02000000000001,19
43578,134.09,32.02000000000001,22
43579,134.09,34.97,16
43583,134.09,36.99000000000001,20
43588,134.09,44.03,20
43589,134.09,45.03,21
43590,134.09,47.05,17
43594,134.09,48.99000000000001,16
43595,134.09,51.0,13
43597,134.09,54.03,10
43603,134.09,63.0,8
44066,135.04,15.989999999999995,9
44067,135.04,18.00999999999999,13
44074,135.04,26.959999999999994,9
44092,135.04,43.989999999999995,8
44095,135.04,45.999999999999986,11
44103,135.04,52.97999999999999,11
44157,135.08,1.9800000000000182,84
44159,135.08,2.0,8
44161,135.08,2.0200000000000102,17
44167,135.08,3.990000000000009,35
44168,135.08,4.0,52
44172,135.08,5.0,16
44177,135.08,6.010000000000019,49
44181,135.08,7.02000000000001,16
44191,135.08,8.040000000000006,10
44203,135.08,9.980000000000018,14
44204,135.08,9.990000000000009,17
44205,135.08,10.02000000000001,17
44215,135.08,11.960000000000008,68
44217,135.08,12.000000000000014,69
44218,135.08,12.040000000000006,9
44220,135.08,12.980000000000018,16
44225,135.08,13.980000000000018,89
44227,135.08,14.01000000000002,8
44228,135.08,14.02000000000001,58
44233,135.08,14.990000000000009,9
44238,135.08,15.990000000000009,35
44239,135.08,16.000000000000014,62
44241,135.08,16.030000000000015,19
44252,135.08,18.01000000000002,73
44259,135.08,20.030000000000015,8
44267,135.08,21.980000000000018,10
44269,135.08,22.02000000000001,10
44282,135.08,23.960000000000008,17
44283,135.08,24.000000000000014,62
44285,135.08,24.040000000000006,11
44294,135.08,25.980000000000018,87
44297,135.08,26.01000000000002,19
44298,135.08,26.02000000000001,61
44305,135.08,27.000000000000014,11
44309,135.08,27.99000000000001,39
44310,135.08,28.000000000000014,64
44312,135.08,28.030000000000015,34
44322,135.08,30.01000000000002,91
44325,135.08,30.040000000000006,8
44338,135.08,32.040000000000006,8
44357,135.08,36.000000000000014,19
44358,135.08,36.040000000000006,17
44367,135.08,37.98000000000002,47
44369,135.08,38.01000000000002,21
44370,135.08,38.02000000000001,52
44372,135.08,38.05000000000001,15
44384,135.08,39.99000000000001,39
44385,135.08,40.000000000000014,56
44386,135.08,40.030000000000015,79
44395,135.08,42.01000000000002,108
44401,135.08,43.60000000000001,8
44404,135.08,44.030000000000015,91
44407,135.08,44.10000000000001,27
44419,135.08,46.02000000000001,21
44430,135.08,48.040000000000006,18
44442,135.08,49.98000000000002,26
44443,135.08,50.01000000000002,16
44444,135.08,50.02000000000001,37
44445,135.08,50.05000000000001,17
44447,135.08,50.12000000000002,10
44457,135.08,51.99000000000001,69
44458,135.08,52.000000000000014,13
44460,135.08,52.030000000000015,70
44466,135.08,53.02000000000001,12
44473,135.08,54.01000000000002,98
44475,135.08,54.05000000000001,22
44492,135.08,56.02000000000001,13
44493,135.08,56.030000000000015,84
44524,135.08,62.05000000000001,12
44536,135.08,63.99000000000001,31
44538,135.08,64.03000000000002,58
44549,135.08,66.01000000000002,93
44550,135.08,66.05000000000001,51
44560,135.08,68.02000000000001,30
44561,135.08,68.03000000000002,71
44622,135.08,76.03000000000002,22
44635,135.08,78.01000000000002,67
44636,135.08,78.05000000000001,37
44662,135.08,80.02000000000001,31
44663,135.08,80.03000000000002,48
44664,135.08,80.06,21
44686,135.08,82.04000000000002,22
44794,135.12,2.0200000000000102,163
44795,135.12,2.030000000000001,14
44798,135.12,2.0600000000000023,16
44810,135.12,4.030000000000001,67
44811,135.12,4.039999999999992,78
44816,135.12,5.039999999999992,15
44823,135.12,6.050000000000011,65
44824,135.12,6.069999999999993,9
44833,135.12,7.060000000000002,15
44844,135.12,8.079999999999998,32
44862,135.12,9.990000000000009,8
44863,135.12,10.02000000000001,28
44864,135.12,10.030000000000001,24
44865,135.12,10.060000000000002,24
44879,135.12,12.0,147
44881,135.12,12.040000000000006,81
44886,135.12,13.02000000000001,16
44890,135.12,14.010000000000005,9
44891,135.12,14.02000000000001,200
44893,135.12,14.050000000000011,9
44894,135.12,14.060000000000002,57
44901,135.12,15.030000000000001,11
44909,135.12,16.03,85
44910,135.12,16.040000000000006,98
44912,135.12,16.070000000000007,9
44927,135.12,18.05000000000001,114
44943,135.12,20.08,10
44959,135.12,22.02000000000001,12
44960,135.12,22.03,9
44961,135.12,22.060000000000002,10
44978,135.12,24.0,59
44979,135.12,24.040000000000006,96
44981,135.12,24.08,23
44996,135.12,26.02000000000001,194
44998,135.12,26.05000000000001,31
44999,135.12,26.060000000000002,55
45000,135.12,26.090000000000003,18
45007,135.12,27.040000000000006,8
45014,135.12,28.03,91
45015,135.12,28.040000000000006,116
45017,135.12,28.070000000000007,43
45030,135.12,30.05000000000001,164
45033,135.12,30.08,9
45086,135.12,36.040000000000006,42
45087,135.12,36.08,36
45088,135.12,36.14,9
45100,135.12,38.02000000000001,131
45102,135.12,38.05000000000001,50
45103,135.12,38.06,79
45105,135.12,38.09,65
45115,135.12,39.03,14
45120,135.12,40.03,103
45121,135.12,40.040000000000006,117
45123,135.12,40.07000000000001,95
45128,135.12,41.05000000000001,15
45140,135.12,42.05000000000001,206
45155,135.12,43.64,16
45158,135.12,44.07000000000001,160
45159,135.12,44.08,44
45162,135.12,44.14,36
45182,135.12,46.06,30
45198,135.12,48.08,13
45204,135.12,49.02000000000001,12
45213,135.12,50.02000000000001,51
45214,135.12,50.05000000000001,34
45215,135.12,50.06,54
45216,135.12,50.09,75
45218,135.12,50.16000000000001,15
45224,135.12,51.040000000000006,8
45231,135.12,52.03,168
45232,135.12,52.040000000000006,17
45234,135.12,52.07000000000001,91
45242,135.12,53.05000000000001,14
45253,135.12,54.05000000000001,209
45255,135.12,54.09,35
45281,135.12,56.06,34
45282,135.12,56.07000000000001,158
45334,135.12,62.09,45
45360,135.12,64.03,79
45363,135.12,64.07000000000001,89
45381,135.12,66.05000000000001,199
45382,135.12,66.09,70
45399,135.12,68.06,78
45400,135.12,68.07000000000001,138
45428,135.12,70.08,12
45477,135.12,74.09,27
45496,135.12,76.07000000000001,21
45521,135.12,78.05000000000001,114
45522,135.12,78.09,71
45554,135.12,80.06,57
45555,135.12,80.07000000000001,86
45556,135.12,80.1,31
45587,135.12,82.08000000000001,29
46240,137.06,1.9399999999999977,12
46241,137.06,1.9799999999999898,15
46243,137.06,3.960000000000008,14
46270,137.06,13.939999999999998,9
46271,137.06,13.980000000000004,9
46277,137.06,15.960000000000008,12
46279,137.06,16.0,12
46281,137.06,17.97,10
46299,137.06,25.939999999999998,9
46305,137.06,27.960000000000008,14
46307,137.06,28.0,8
46311,137.06,29.97,9
46314,137.06,31.99000000000001,14
46330,137.06,39.96000000000001,10
46336,137.06,41.97,10
46338,137.06,42.010000000000005,12
46344,137.06,43.99000000000001,17
46347,137.06,46.010000000000005,13
46360,137.06,51.96000000000001,11
46366,137.06,53.97,10
46371,137.06,55.0,8
46373,137.06,55.99000000000001,18
46377,137.06,58.010000000000005,14
46391,137.06,65.97,10
46396,137.06,67.99000000000001,12
46401,137.06,70.0,8
46402,137.06,70.01,9
46429,137.06,79.99000000000001,15
46436,137.06,82.0,9
46497,137.09,1.9699999999999989,37
46499,137.09,2.009999999999991,37
46505,137.09,3.990000000000009,44
46509,137.09,4.030000000000001,11
46512,137.09,6.009999999999991,39
46514,137.09,7.009999999999991,8
46517,137.09,8.02000000000001,27
46521,137.09,9.030000000000001,9
46534,137.09,12.0,15
46538,137.09,13.969999999999999,33
46540,137.09,14.010000000000005,36
46545,137.09,15.990000000000009,42
46546,137.09,16.03,26
46554,137.09,18.010000000000005,48
46559,137.09,20.02000000000001,34
46576,137.09,26.010000000000005,33
46585,137.09,27.99000000000001,40
46587,137.09,28.03,37
46593,137.09,30.010000000000005,45
46594,137.09,30.040000000000006,15
46599,137.09,32.02000000000001,43
46613,137.09,38.010000000000005,14
46621,137.09,39.99000000000001,20
46623,137.09,40.03,35
46633,137.09,42.010000000000005,43
46634,137.09,42.040000000000006,35
46638,137.09,44.02000000000001,44
46644,137.09,46.040000000000006,42
46647,137.09,46.11,20
46666,137.09,52.03,34
46668,137.09,52.13000000000001,8
46674,137.09,54.0,26
46675,137.09,54.010000000000005,8
46676,137.09,54.040000000000006,33
46684,137.09,56.02000000000001,43
46686,137.09,56.06,9
46695,137.09,58.040000000000006,45
46712,137.09,66.04,33
46719,137.09,68.02000000000001,40
46720,137.09,68.06,21
46725,137.09,70.04,44
46752,137.09,78.04,11
46757,137.09,80.02000000000001,25
46758,137.09,80.06,17
46768,137.09,82.04,38
46769,137.09,82.07,10
46774,137.09,84.05000000000001,11
46787,137.1,1.9799999999999898,41
46788,137.1,2.019999999999982,26
46792,137.1,4.0,41
46799,137.1,6.009999999999991,34
46804,137.1,8.030000000000001,19
46821,137.1,12.0,14
46827,137.1,13.97999999999999,37
46828,137.1,14.019999999999996,28
46836,137.1,16.0,44
46839,137.1,16.039999999999992,12
46842,137.1,18.00999999999999,42
46848,137.1,20.03,27
46864,137.1,25.97999999999999,20
46865,137.1,26.019999999999996,25
46868,137.1,28.0,48
46869,137.1,28.03,24
46875,137.1,30.00999999999999,42
46881,137.1,32.03,42
46906,137.1,40.0,32
46907,137.1,40.03,25
46914,137.1,42.00999999999999,43
46917,137.1,42.05,28
46924,137.1,44.03,45
46929,137.1,46.05,39
46937,137.1,48.03999999999999,14
46949,137.1,52.0,21
46950,137.1,52.03,17
46957,137.1,54.00999999999999,43
46960,137.1,54.05,24
46970,137.1,56.03,48
46975,137.1,58.03999999999999,13
46976,137.1,58.05,28
46997,137.1,66.00999999999999,25
46999,137.1,66.05,17
47006,137.1,68.03,45
47007,137.1,68.07,12
47011,137.1,70.03999999999999,39
47012,137.1,70.05,10
47044,137.1,78.05,8
47053,137.1,80.03,41
47054,137.1,80.07,11
47066,137.1,82.03999999999999,33
47081,137.1,84.06,8
47153,137.13,2.009999999999991,69
47154,137.13,2.049999999999983,21
47160,137.13,4.030000000000001,61
47168,137.13,6.039999999999992,36
47169,137.13,6.049999999999983,22
47173,137.13,8.060000000000002,15
47181,137.13,10.08999999999999,23
47188,137.13,12.0,8
47189,137.13,12.030000000000001,16
47191,137.13,12.069999999999993,11
47195,137.13,14.009999999999991,73
47197,137.13,14.049999999999997,30
47203,137.13,16.03,71
47206,137.13,16.069999999999993,12
47210,137.13,18.039999999999992,38
47211,137.13,18.049999999999997,26
47217,137.13,20.060000000000002,40
47225,137.13,22.08999999999999,11
47238,137.13,26.00999999999999,36
47239,137.13,26.049999999999997,40
47240,137.13,26.08999999999999,13
47244,137.13,28.03,75
47246,137.13,28.060000000000002,13
47247,137.13,28.069999999999993,14
47248,137.13,28.099999999999994,11
47252,137.13,30.039999999999992,41
47253,137.13,30.049999999999997,32
47255,137.13,30.08,13
47263,137.13,32.06,60
47294,137.13,38.05,32
47295,137.13,38.08999999999999,21
47297,137.13,40.03,68
47298,137.13,40.06,24
47299,137.13,40.06999999999999,26
47300,137.13,40.099999999999994,29
47306,137.13,41.03999999999999,9
47309,137.13,42.03999999999999,45
47310,137.13,42.05,39
47312,137.13,42.08,27
47318,137.13,44.06,70
47327,137.13,46.08,58
47328,137.13,46.08999999999999,18
47330,137.13,46.14999999999999,8
47345,137.13,52.03,29
47346,137.13,52.06,17
47347,137.13,52.06999999999999,22
47348,137.13,52.099999999999994,37
47356,137.13,54.03999999999999,72
47358,137.13,54.08,32
47360,137.13,55.06,8
47365,137.13,56.06,81
47367,137.13,56.099999999999994,16
47379,137.13,58.06999999999999,15
47380,137.13,58.08,57
47397,137.13,64.1,22
47408,137.13,66.03999999999999,45
47410,137.13,66.08,42
47419,137.13,68.06,77
47420,137.13,68.1,27
47429,137.13,70.07,39
47430,137.13,70.08,50
47457,137.13,76.1,14
47471,137.13,80.06,58
47472,137.13,80.1,34
47483,137.13,82.07,26
47484,137.13,82.08,29
47485,137.13,82.10999999999999,13
47499,137.13,84.09,12
48400,139.04,56.97999999999999,9
48423,139.07,3.9499999999999886,16
48424,139.07,3.9899999999999807,13
48427,139.07,5.969999999999999,11
48432,139.07,7.989999999999981,12
48447,139.07,14.009999999999991,16
48450,139.07,15.949999999999989,9
48452,139.07,15.989999999999995,9
48456,139.07,17.97,17
48457,139.07,18.00999999999999,18
48462,139.07,19.989999999999995,18
48464,139.07,22.0,9
48476,139.07,27.989999999999995,14
48478,139.07,29.97,15
48479,139.07,30.00999999999999,11
48484,139.07,31.989999999999995,19
48485,139.07,32.019999999999996,11
48489,139.07,34.0,12
48500,139.07,40.02999999999999,11
48502,139.07,42.00999999999999,18
48504,139.07,42.03999999999999,9
48507,139.07,43.989999999999995,16
48508,139.07,44.019999999999996,11
48509,139.07,46.0,25
48512,139.07,48.019999999999996,16
48513,139.07,48.02999999999999,9
48524,139.07,53.97,8
48525,139.07,54.00999999999999,8
48526,139.07,54.03999999999999,12
48529,139.07,55.97999999999999,16
48532,139.07,56.019999999999996,16
48537,139.07,58.0,20
48543,139.07,60.019999999999996,20
48546,139.07,66.03999999999999,8
48552,139.07,67.97999999999999,8
48553,139.07,68.02,13
48556,139.07,70.0,17
48557,139.07,70.03999999999999,9
48559,139.07,72.02,16
48573,139.07,84.02,11
48577,139.08,1.950000000000017,8
48578,139.08,1.9800000000000182,10
48580,139.08,2.0200000000000102,8
48582,139.08,3.960000000000008,12
48583,139.08,4.0,11
48584,139.08,5.980000000000018,10
48588,139.08,7.990000000000009,10
48598,139.08,14.02000000000001,10
48601,139.08,15.960000000000008,11
48602,139.08,16.000000000000014,9
48606,139.08,17.980000000000018,15
48610,139.08,19.99000000000001,13
48618,139.08,27.960000000000008,13
48619,139.08,28.000000000000014,9
48621,139.08,29.980000000000018,16
48627,139.08,31.99000000000001,15
48632,139.08,34.01000000000002,11
48643,139.08,41.98000000000002,16
48647,139.08,43.99000000000001,16
48651,139.08,46.01000000000002,14
48662,139.08,53.98000000000002,16
48665,139.08,55.99000000000001,16
48668,139.08,58.01000000000002,16
48683,139.08,67.99000000000001,16
48687,139.08,70.01000000000002,17
48690,139.08,72.02000000000001,13
48708,139.08,82.01000000000002,19
48713,139.08,84.02000000000001,14
48791,139.11,1.9800000000000182,18
48792,139.11,2.0100000000000193,10
48793,139.11,2.0200000000000102,9
48795,139.11,3.990000000000009,41
48796,139.11,4.030000000000001,17
48803,139.11,6.010000000000019,29
48813,139.11,8.02000000000001,15
48814,139.11,8.030000000000001,22
