,parent,daughter,count
120275,194.11,95.08,12
120276,194.11,95.09,11
120280,194.11,97.06,10
120298,194.11,105.07,19
120303,194.11,107.08,11
120304,194.11,107.09,11
120308,194.11,109.06,10
120309,194.11,109.07,9
120310,194.11,109.1,18
120323,194.11,117.07,19
120327,194.11,119.08,12
120328,194.11,119.09,9
120331,194.11,120.09,9
120332,194.11,121.06,12
120335,194.11,121.1,19
120339,194.11,123.08,18
120340,194.11,123.12,17
120349,194.11,128.06,13
120350,194.11,129.07,18
120352,194.11,130.08,15
120353,194.11,131.08,12
120354,194.11,131.09,10
120358,194.11,133.06,8
120362,194.11,133.1,19
120366,194.11,135.08,18
120367,194.11,135.12,17
120371,194.11,137.1,9
120378,194.11,141.07,9
120379,194.11,142.08,17
120381,194.11,143.08,10
120382,194.11,143.09,9
120383,194.11,144.09,18
120386,194.11,145.1,19
120389,194.11,146.11,8
120391,194.11,147.08,15
120392,194.11,147.12,19
120396,194.11,149.09,9
120397,194.11,149.1,9
120398,194.11,149.13,12
120408,194.11,155.08,10
120409,194.11,155.09,9
120411,194.11,156.09,18
120413,194.11,157.1,19
120414,194.11,158.11,15
120416,194.11,159.08,12
120417,194.11,159.12,19
120423,194.11,161.09,8
120424,194.11,161.1,11
120425,194.11,161.13,17
120426,194.11,163.11,15
120433,194.11,167.08,9
120436,194.11,168.09,9
120439,194.11,169.1,19
120440,194.11,170.11,17
120443,194.11,171.12,16
120445,194.11,172.12,10
120447,194.11,173.09,9
120449,194.11,173.13,17
120453,194.11,175.11,11
120454,194.11,175.15,17
120467,194.11,179.08,8
120472,194.11,181.1,19
120475,194.11,182.11,15
120479,194.11,183.12,17
120480,194.11,184.12,9
120486,194.11,185.13,19
120488,194.11,187.11,13
120489,194.11,187.15,18
120493,194.11,189.13,12
120499,194.11,191.14,9
120501,194.11,193.1,12
121393,195.1,95.09,8
121409,195.1,109.1,8
121528,195.11,55.05,9
121545,195.11,67.05,10
121549,195.11,69.07,9
121562,195.11,79.05,9
121567,195.11,81.07,9
121585,195.11,91.05,10
121587,195.11,93.07,10
121588,195.11,95.05,9
121589,195.11,95.08,10
121591,195.11,97.06,8
121600,195.11,105.07,9
121602,195.11,107.08,9
121604,195.11,109.06,9
121605,195.11,109.1,8
121613,195.11,117.07,8
121614,195.11,119.08,10
121617,195.11,121.06,9
121618,195.11,121.1,9
121620,195.11,123.08,8
121627,195.11,129.07,8
121629,195.11,131.08,10
121634,195.11,133.1,9
121636,195.11,135.08,8
121644,195.11,142.08,8
121646,195.11,143.08,9
121650,195.11,145.1,9
121655,195.11,147.12,9
121666,195.11,155.08,8
121668,195.11,156.09,8
121670,195.11,157.1,9
121673,195.11,159.08,8
121674,195.11,159.12,9
121690,195.11,169.1,9
121702,195.11,175.11,8
121721,195.11,185.13,9
121724,195.11,187.15,8
121754,195.12,53.04,8
121765,195.12,55.05,10
121766,195.12,55.06,24
121779,195.12,57.03,9
121780,195.12,57.07,36
121787,195.12,59.05,9
121823,195.12,67.05,16
121824,195.12,67.06,24
121830,195.12,69.03,15
121831,195.12,69.07,35
121838,195.12,71.05,15
121840,195.12,71.09,20
121861,195.12,79.05,22
121862,195.12,79.06,11
121866,195.12,80.06,8
121873,195.12,81.07,38
121881,195.12,83.05,21
121883,195.12,83.09,39
121891,195.12,85.06,9
121892,195.12,85.07,9
121893,195.12,85.1,17
121899,195.12,87.04,11
121909,195.12,89.06,31
121912,195.12,90.06,9
121914,195.12,90.98,8
121917,195.12,91.05,30
121928,195.12,93.07,36
121936,195.12,95.05,29
121937,195.12,95.08,13
121938,195.12,95.09,27
121944,195.12,97.06,12
121945,195.12,97.07,16
121947,195.12,97.1,18
121977,195.12,105.07,34
121984,195.12,107.07,9
121985,195.12,107.08,13
121986,195.12,107.09,25
121994,195.12,109.06,12
121995,195.12,109.07,15
121996,195.12,109.1,35
122005,195.12,111.08,19
122006,195.12,111.12,10
122027,195.12,117.07,28
122037,195.12,119.08,13
122038,195.12,119.09,25
122040,195.12,120.09,9
122041,195.12,121.06,12
122044,195.12,121.1,36
122051,195.12,123.08,27
122053,195.12,123.12,30
122061,195.12,125.1,9
122070,195.12,128.06,10
122073,195.12,129.07,27
122077,195.12,130.08,10
122081,195.12,131.08,12
122082,195.12,131.09,24
122089,195.12,133.08,10
122090,195.12,133.09,14
122091,195.12,133.1,34
122097,195.12,135.08,25
122098,195.12,135.12,33
122102,195.12,137.09,8
122103,195.12,137.1,15
122104,195.12,137.13,9
122109,195.12,139.11,13
122117,195.12,142.08,20
122121,195.12,143.08,10
122122,195.12,143.09,22
122127,195.12,144.09,17
122132,195.12,145.1,35
122142,195.12,147.08,18
122144,195.12,147.12,32
122152,195.12,149.1,17
122153,195.12,149.13,19
122173,195.12,155.09,17
122178,195.12,156.09,20
122180,195.12,157.1,35
122182,195.12,158.11,16
122185,195.12,159.08,14
122186,195.12,159.12,32
122191,195.12,160.12,9
122196,195.12,161.09,9
122197,195.12,161.1,18
122198,195.12,161.13,31
122203,195.12,163.11,23
122204,195.12,163.15,11
122210,195.12,165.09,15
122220,195.12,167.11,9
122223,195.12,168.09,8
122227,195.12,169.1,29
122228,195.12,170.11,16
122235,195.12,171.12,28
122236,195.12,172.12,9
122244,195.12,173.13,33
122250,195.12,175.11,12
122251,195.12,175.15,30
122261,195.12,177.11,15
122263,195.12,177.13,8
122278,195.12,181.1,25
122279,195.12,181.12,11
122281,195.12,182.11,12
122287,195.12,183.12,29
122298,195.12,185.13,31
122302,195.12,187.11,12
122304,195.12,187.15,28
122310,195.12,189.13,13
122318,195.12,191.14,15
122325,195.12,193.1,13
122328,195.12,194.11,12
122391,195.14,55.05,9
122397,195.14,57.07,13
122410,195.14,67.05,12
122414,195.14,69.03,10
122415,195.14,69.07,17
122417,195.14,71.05,8
122424,195.14,79.05,13
122433,195.14,81.07,16
122437,195.14,83.05,14
122439,195.14,83.09,15
122455,195.14,91.05,14
122457,195.14,93.07,17
122460,195.14,95.05,9
122461,195.14,95.08,10
122466,195.14,97.06,9
122468,195.14,97.1,13
122483,195.14,105.07,15
122487,195.14,107.08,10
122493,195.14,109.1,16
122496,195.14,111.08,13
122507,195.14,117.07,10
122510,195.14,119.08,9
122516,195.14,121.1,16
122519,195.14,123.08,9
122520,195.14,123.12,13
122537,195.14,131.08,8
122541,195.14,133.1,13
122543,195.14,135.08,13
122544,195.14,135.12,15
122566,195.14,145.1,12
122572,195.14,147.12,11
122575,195.14,149.1,9
122576,195.14,149.13,14
122578,195.14,151.11,9
122591,195.14,157.1,8
122597,195.14,159.12,14
122602,195.14,161.13,10
122604,195.14,163.11,11
122605,195.14,163.15,9
122623,195.14,173.13,12
122632,195.14,177.13,12
122947,196.12,55.05,12
122958,196.12,57.07,15
122962,196.12,59.05,8
122979,196.12,67.05,16
122984,196.12,69.03,12
122985,196.12,69.07,16
122988,196.12,71.05,11
123000,196.12,79.05,14
123007,196.12,81.07,16
123009,196.12,83.05,14
123011,196.12,83.09,10
123016,196.12,85.06,10
123033,196.12,91.05,15
123038,196.12,93.07,17
123040,196.12,95.05,16
123041,196.12,95.08,13
123045,196.12,97.06,11
123060,196.12,105.07,16
123065,196.12,107.08,13
123070,196.12,109.06,12
123072,196.12,109.1,15
123076,196.12,111.08,8
123085,196.12,117.07,16
123089,196.12,119.08,14
123094,196.12,121.06,13
123095,196.12,121.1,16
123099,196.12,123.08,16
123100,196.12,123.12,14
123108,196.12,128.06,13
123109,196.12,129.07,16
123111,196.12,130.08,13
123112,196.12,131.08,14
123115,196.12,133.06,8
123119,196.12,133.1,16
123123,196.12,135.08,16
123124,196.12,135.12,14
123127,196.12,137.09,8
123134,196.12,141.07,9
123135,196.12,142.08,15
123137,196.12,143.08,12
123139,196.12,144.09,16
123142,196.12,145.1,16
123147,196.12,147.08,14
123148,196.12,147.12,16
123152,196.12,149.09,11
123154,196.12,149.13,10
123165,196.12,155.08,12
123168,196.12,156.09,16
123170,196.12,157.1,16
123171,196.12,158.11,15
123173,196.12,159.08,13
123174,196.12,159.12,16
123179,196.12,161.09,10
123181,196.12,161.13,14
123182,196.12,163.11,12
123188,196.12,167.08,10
123192,196.12,168.09,11
123195,196.12,169.1,16
123196,196.12,170.11,16
123199,196.12,171.12,13
123201,196.12,172.12,9
123204,196.12,173.09,10
123206,196.12,173.13,14
123210,196.12,175.11,12
123211,196.12,175.15,13
123219,196.12,179.08,8
123224,196.12,181.1,16
123226,196.12,182.11,15
123231,196.12,183.12,14
123232,196.12,184.12,10
123237,196.12,185.13,16
123239,196.12,187.11,12
123240,196.12,187.15,14
123243,196.12,189.13,11
123249,196.12,191.14,9
123252,196.12,193.1,10
123255,196.12,194.11,14
123258,196.12,195.12,11
124281,197.13,53.04,15
124294,197.13,55.02,8
124295,197.13,55.05,23
124296,197.13,55.06,25
124313,197.13,57.03,15
124314,197.13,57.07,41
124324,197.13,59.05,15
124366,197.13,67.05,33
124367,197.13,67.06,27
124372,197.13,69.03,29
124373,197.13,69.07,52
124380,197.13,71.05,32
124381,197.13,71.09,11
124408,197.13,79.05,40
124409,197.13,79.06,14
124418,197.13,81.03,10
124420,197.13,81.07,54
124430,197.13,83.05,37
124432,197.13,83.09,41
124441,197.13,85.06,20
124442,197.13,85.07,15
124459,197.13,89.06,15
124466,197.13,90.98,13
124469,197.13,91.05,50
124477,197.13,93.07,53
124483,197.13,95.05,49
124484,197.13,95.08,27
124485,197.13,95.09,30
124490,197.13,97.06,22
124491,197.13,97.07,21
124492,197.13,97.1,21
124501,197.13,99.08,11
124522,197.13,105.07,52
124526,197.13,107.05,14
124528,197.13,107.08,26
124529,197.13,107.09,30
124537,197.13,109.06,26
124538,197.13,109.07,19
124540,197.13,109.1,52
124547,197.13,111.08,32
124567,197.13,117.07,48
124575,197.13,119.08,28
124576,197.13,119.09,29
124579,197.13,120.09,10
124581,197.13,121.06,23
124584,197.13,121.1,52
124589,197.13,123.08,45
124591,197.13,123.12,47
124597,197.13,125.09,9
124598,197.13,125.1,11
124609,197.13,128.06,14
124614,197.13,129.07,45
124618,197.13,130.08,14
124620,197.13,131.08,27
124621,197.13,131.09,30
124625,197.13,133.06,16
124628,197.13,133.09,8
124629,197.13,133.1,52
124634,197.13,135.08,41
124635,197.13,135.12,50
124638,197.13,137.09,20
124639,197.13,137.1,17
124640,197.13,137.13,12
124647,197.13,139.11,18
124650,197.13,141.07,11
124653,197.13,142.08,29
124657,197.13,143.08,24
124658,197.13,143.09,27
124662,197.13,144.09,26
124667,197.13,145.1,52
124675,197.13,147.08,31
124678,197.13,147.12,51
124682,197.13,149.09,19
124683,197.13,149.1,19
124684,197.13,149.13,33
124686,197.13,151.07,9
124688,197.13,151.11,15
124698,197.13,155.08,17
124699,197.13,155.09,23
124703,197.13,156.09,30
124708,197.13,157.1,52
124710,197.13,158.11,24
124712,197.13,159.08,20
124713,197.13,159.12,52
124717,197.13,160.12,11
124718,197.13,161.09,21
124719,197.13,161.1,19
124720,197.13,161.13,51
124723,197.13,163.11,35
124724,197.13,163.15,16
124728,197.13,165.09,15
124733,197.13,167.08,9
124736,197.13,167.11,9
124738,197.13,168.09,12
124740,197.13,169.1,50
124743,197.13,170.11,23
124746,197.13,171.11,12
124747,197.13,171.12,39
124750,197.13,172.12,14
124753,197.13,173.09,14
124754,197.13,173.1,8
124756,197.13,173.13,52
124762,197.13,175.11,27
124763,197.13,175.15,44
124773,197.13,177.13,16
124784,197.13,181.1,33
124785,197.13,181.12,12
124787,197.13,182.11,19
124792,197.13,183.12,44
124795,197.13,184.12,14
124801,197.13,185.13,48
124805,197.13,187.11,24
124806,197.13,187.15,47
124812,197.13,189.13,23
124813,197.13,189.16,10
124822,197.13,191.14,23
124829,197.13,193.1,18
124832,197.13,194.11,17
124836,197.13,195.12,27
124838,197.13,196.12,14
126396,199.11,55.05,12
126403,199.11,57.07,15
126423,199.11,67.05,14
126426,199.11,69.03,12
126427,199.11,69.07,16
126429,199.11,71.05,11
126444,199.11,79.05,14
126451,199.11,81.07,16
126455,199.11,83.05,13
126457,199.11,83.09,9
126462,199.11,85.06,11
126474,199.11,91.05,15
126477,199.11,93.07,16
126479,199.11,95.05,14
126480,199.11,95.08,13
126487,199.11,97.06,10
126507,199.11,105.07,15
126511,199.11,107.08,12
126517,199.11,109.06,13
126519,199.11,109.1,15
126525,199.11,111.08,12
126536,199.11,117.07,14
126539,199.11,119.08,14
126545,199.11,121.06,12
126548,199.11,121.1,15
126551,199.11,123.08,15
126553,199.11,123.12,12
126566,199.11,128.06,9
126568,199.11,129.07,14
126570,199.11,130.08,8
126571,199.11,131.08,14
126575,199.11,133.06,9
126579,199.11,133.1,15
126582,199.11,135.08,15
126583,199.11,135.12,12
126587,199.11,137.09,10
126595,199.11,141.07,8
126596,199.11,142.08,14
126598,199.11,143.08,12
126600,199.11,144.09,13
126605,199.11,145.1,15
126612,199.11,147.08,14
126613,199.11,147.12,15
126619,199.11,149.09,11
126621,199.11,149.13,8
126634,199.11,155.08,12
126638,199.11,156.09,13
126643,199.11,157.1,16
126644,199.11,158.11,11
126647,199.11,159.08,15
126648,199.11,159.12,15
126654,199.11,161.09,11
126656,199.11,161.13,13
126658,199.11,163.11,12
126662,199.11,165.09,8
126667,199.11,167.08,9
126671,199.11,168.09,8
126675,199.11,169.1,14
126676,199.11,170.11,12
126679,199.11,171.12,12
126684,199.11,173.09,11
126686,199.11,173.13,13
126692,199.11,175.11,13
126693,199.11,175.15,10
126703,199.11,179.08,8
126709,199.11,181.1,15
126711,199.11,182.11,11
126715,199.11,183.12,12
126716,199.11,184.12,8
126720,199.11,185.13,15
126724,199.11,187.11,13
126725,199.11,187.15,11
126730,199.11,189.13,12
126742,199.11,193.1,11
126745,199.11,194.11,8
126751,199.11,195.12,8
126753,199.11,196.12,9
126756,199.11,197.13,12
126878,199.13,80.06,11
126883,199.13,83.09,14
126886,199.13,85.1,14
126890,199.13,87.04,14
126891,199.13,89.06,17
126892,199.13,90.06,16
126909,199.13,97.1,23
126914,199.13,99.12,18
126917,199.13,102.07,23
126927,199.13,107.07,16
126938,199.13,111.07,10
126940,199.13,111.12,22
126942,199.13,113.06,9
126947,199.13,117.09,23
126958,199.13,124.08,23
126973,199.13,131.07,23
126977,199.13,133.09,23
126981,199.13,134.09,22
127001,199.13,146.09,19
127015,199.13,155.1,23
127025,199.13,161.12,14
127046,199.13,175.1,18
127051,199.13,177.11,23
127056,199.13,178.12,9
127098,199.15,53.04,18
127112,199.15,55.02,8
127113,199.15,55.05,26
127114,199.15,55.06,33
127129,199.15,57.03,22
127130,199.15,57.07,48
127140,199.15,59.05,13
127190,199.15,67.05,40
127191,199.15,67.06,37
127198,199.15,69.03,28
127199,199.15,69.07,68
127208,199.15,71.05,38
127209,199.15,71.09,18
127247,199.15,79.05,50
127248,199.15,79.06,20
127258,199.15,81.03,10
127260,199.15,81.07,70
127268,199.15,83.05,41
127270,199.15,83.09,58
127280,199.15,85.03,10
127281,199.15,85.06,20
127282,199.15,85.07,20
127283,199.15,85.1,12
127300,199.15,89.06,16
127309,199.15,90.98,12
127312,199.15,91.05,66
127314,199.15,91.48,8
127321,199.15,93.07,68
127327,199.15,95.05,56
127328,199.15,95.08,31
127329,199.15,95.09,44
127331,199.15,96.09,8
127336,199.15,97.03,9
127337,199.15,97.06,24
127338,199.15,97.07,29
127340,199.15,97.1,39
127346,199.15,99.08,16
127372,199.15,105.07,68
127378,199.15,107.05,11
127380,199.15,107.08,28
127381,199.15,107.09,44
127390,199.15,109.06,29
127391,199.15,109.07,22
127393,199.15,109.1,68
127403,199.15,111.08,40
127404,199.15,111.12,14
127412,199.15,113.1,8
127423,199.15,117.07,60
127430,199.15,119.08,29
127431,199.15,119.09,44
127433,199.15,120.09,10
127435,199.15,121.06,22
127438,199.15,121.1,68
127444,199.15,123.08,50
127446,199.15,123.12,65
127452,199.15,125.09,8
127453,199.15,125.1,16
127464,199.15,128.06,13
127469,199.15,129.07,55
127472,199.15,130.08,14
127474,199.15,131.08,29
127475,199.15,131.09,44
127480,199.15,133.06,12
127483,199.15,133.09,9
127484,199.15,133.1,68
127490,199.15,135.08,45
127492,199.15,135.12,67
127497,199.15,137.09,18
127498,199.15,137.1,25
127499,199.15,137.13,23
127505,199.15,139.11,17
127511,199.15,141.07,12
127515,199.15,142.08,29
127519,199.15,143.08,25
127520,199.15,143.09,38
127526,199.15,144.09,23
127531,199.15,145.1,68
127542,199.15,147.08,27
127545,199.15,147.12,68
127552,199.15,149.09,22
127553,199.15,149.1,21
127554,199.15,149.13,49
127561,199.15,151.11,16
127572,199.15,155.08,14
127573,199.15,155.09,25
127576,199.15,156.09,27
127579,199.15,157.1,66
127581,199.15,158.11,23
127583,199.15,159.08,19
127585,199.15,159.12,66
127590,199.15,160.12,12
127591,199.15,161.09,19
127592,199.15,161.1,20
127593,199.15,161.13,65
127598,199.15,163.11,39
127599,199.15,163.15,31
127603,199.15,165.09,17
127610,199.15,167.08,9
127613,199.15,167.11,9
127616,199.15,168.09,11
127619,199.15,169.1,50
127622,199.15,170.11,23
127626,199.15,171.11,8
127627,199.15,171.12,59
127630,199.15,172.12,14
127633,199.15,173.09,10
127634,199.15,173.1,10
127636,199.15,173.13,67
127643,199.15,175.11,28
127644,199.15,175.15,64
127652,199.15,177.13,18
127653,199.15,177.16,13
127664,199.15,181.1,31
127665,199.15,181.12,14
127667,199.15,182.11,18
127671,199.15,183.12,43
127676,199.15,184.12,14
127682,199.15,185.13,64
127686,199.15,187.11,21
127688,199.15,187.15,56
127695,199.15,189.13,22
127696,199.15,189.16,20
127703,199.15,191.14,23
127710,199.15,193.1,17
127713,199.15,194.11,17
127717,199.15,195.12,30
127720,199.15,196.12,14
127725,199.15,197.13,43
128105,200.13,55.05,15
128112,200.13,57.03,16
128143,200.13,67.05,45
128150,200.13,69.03,20
128151,200.13,69.07,14
128155,200.13,71.05,25
128173,200.13,79.05,61
128176,200.13,81.03,12
128177,200.13,81.07,45
128181,200.13,82.06,139
128184,200.13,83.05,17
128185,200.13,83.07,78
128191,200.13,84.08,25
128192,200.13,84.96,12
128193,200.13,85.03,12
128208,200.13,90.98,20
128211,200.13,91.05,127
128217,200.13,93.03,68
128219,200.13,93.07,103
128220,200.13,94.06,14
128223,200.13,95.05,36
128224,200.13,95.08,23
128228,200.13,96.08,44
128233,200.13,97.03,16
128234,200.13,97.06,8
128257,200.13,103.05,19
128269,200.13,105.07,21
128273,200.13,107.05,39
128275,200.13,107.08,22
128278,200.13,108.08,126
128282,200.13,109.06,23
128286,200.13,111.04,8
128314,200.13,119.05,127
128315,200.13,119.08,19
128321,200.13,121.06,10
128322,200.13,121.1,18
128323,200.13,122.09,13
128324,200.13,122.1,107
128325,200.13,123.04,16
128332,200.13,124.11,14
128353,200.13,131.05,30
128356,200.13,132.05,11
128368,200.13,135.08,10
128390,200.13,142.12,12
128402,200.13,147.04,13
128403,200.13,147.08,17
128416,200.13,150.09,130
128421,200.13,151.07,42
128422,200.13,151.09,11
128433,200.13,154.08,29
128465,200.13,163.04,21
128467,200.13,163.07,8
128486,200.13,168.1,119
128532,200.13,182.12,141
128536,200.13,183.12,121
129808,201.13,53.04,9
129816,201.13,55.05,14
129817,201.13,55.06,10
129826,201.13,57.03,11
129828,201.13,57.07,19
129833,201.13,59.05,8
129858,201.13,67.05,22
129859,201.13,67.06,9
129864,201.13,69.03,17
129865,201.13,69.07,26
129871,201.13,71.05,21
129873,201.13,71.09,9
129894,201.13,79.05,22
129900,201.13,81.07,30
129903,201.13,82.06,16
129906,201.13,83.05,19
129907,201.13,83.07,13
129909,201.13,83.09,19
129916,201.13,84.96,9
129918,201.13,85.06,14
129920,201.13,85.1,9
129933,201.13,90.98,10
129934,201.13,91.05,32
129942,201.13,93.07,31
129946,201.13,95.05,23
129947,201.13,95.08,16
129948,201.13,95.09,12
129956,201.13,97.06,15
129960,201.13,97.1,13
129982,201.13,105.07,26
129984,201.13,107.05,8
129986,201.13,107.08,19
129987,201.13,107.09,13
129992,201.13,108.08,12
129996,201.13,109.06,17
130000,201.13,109.1,25
130005,201.13,111.08,18
130019,201.13,117.07,20
130022,201.13,119.05,15
130023,201.13,119.08,19
130024,201.13,119.09,11
130030,201.13,121.06,17
130033,201.13,121.1,27
130034,201.13,122.1,9
130037,201.13,123.08,20
130039,201.13,123.12,21
130059,201.13,128.06,10
130063,201.13,129.07,18
130066,201.13,130.08,9
130069,201.13,131.08,18
130070,201.13,131.09,11
130077,201.13,133.1,23
130082,201.13,135.08,27
130083,201.13,135.12,21
130087,201.13,137.09,13
130088,201.13,137.1,10
130103,201.13,141.07,8
130105,201.13,142.08,14
130107,201.13,143.08,14
130111,201.13,144.09,14
130117,201.13,145.1,22
130126,201.13,147.08,21
130127,201.13,147.12,21
130135,201.13,149.09,14
130136,201.13,149.1,12
130137,201.13,149.13,15
130138,201.13,150.09,13
130140,201.13,151.08,8
130141,201.13,151.09,10
130142,201.13,151.11,8
130156,201.13,155.08,11
130161,201.13,156.09,14
130166,201.13,157.1,21
130167,201.13,158.11,12
130171,201.13,159.08,15
130172,201.13,159.12,26
130176,201.13,160.12,8
130178,201.13,161.09,13
130179,201.13,161.1,9
130180,201.13,161.13,18
130185,201.13,163.11,20
130192,201.13,165.09,12
130206,201.13,168.09,8
130207,201.13,168.1,12
130211,201.13,169.1,19
130214,201.13,170.11,14
130220,201.13,171.12,16
130225,201.13,173.09,9
130226,201.13,173.1,11
130228,201.13,173.13,23
130236,201.13,175.11,20
130237,201.13,175.15,15
130243,201.13,177.09,10
130245,201.13,177.13,16
130260,201.13,181.1,14
130262,201.13,182.11,11
130263,201.13,182.12,17
130268,201.13,183.12,30
130271,201.13,184.12,12
130279,201.13,185.13,18
130283,201.13,187.11,21
130285,201.13,187.15,17
130292,201.13,189.13,15
130300,201.13,191.11,9
130301,201.13,191.14,11
130312,201.13,194.11,9
130317,201.13,195.12,11
130319,201.13,196.12,10
130321,201.13,197.13,15
130325,201.13,199.11,10
130326,201.13,199.15,16
130328,201.13,200.13,16
130376,201.16,53.04,12
130394,201.16,55.05,24
130395,201.16,55.06,26
130412,201.16,57.03,25
130413,201.16,57.07,41
130421,201.16,59.05,9
130467,201.16,67.05,39
130468,201.16,67.06,34
130477,201.16,69.03,23
130478,201.16,69.07,59
130489,201.16,71.05,34
130490,201.16,71.09,23
130497,201.16,73.03,9
130519,201.16,79.05,46
130520,201.16,79.06,17
130529,201.16,81.03,12
130531,201.16,81.07,61
130539,201.16,83.05,35
130540,201.16,83.08,8
130541,201.16,83.09,50
130548,201.16,85.03,13
130549,201.16,85.06,19
130550,201.16,85.07,19
130551,201.16,85.1,11
130565,201.16,89.06,13
130574,201.16,90.98,11
130577,201.16,91.04,8
130578,201.16,91.05,58
130586,201.16,93.07,60
130592,201.16,95.05,40
130593,201.16,95.08,26
130594,201.16,95.09,40
130601,201.16,97.03,12
130602,201.16,97.06,21
130603,201.16,97.07,28
130604,201.16,97.1,41
130609,201.16,99.04,11
130610,201.16,99.08,16
130638,201.16,105.07,60
130644,201.16,107.05,10
130646,201.16,107.08,25
130647,201.16,107.09,38
130655,201.16,109.06,18
130656,201.16,109.07,21
130658,201.16,109.1,60
130666,201.16,111.08,34
130667,201.16,111.12,19
130683,201.16,117.07,52
130690,201.16,119.08,28
130691,201.16,119.09,37
130693,201.16,120.09,10
130695,201.16,121.06,18
130698,201.16,121.1,60
130704,201.16,123.08,38
130706,201.16,123.12,56
130711,201.16,125.1,13
130716,201.16,127.04,9
130720,201.16,128.06,11
130723,201.16,129.07,32
130726,201.16,130.08,12
130728,201.16,131.08,26
130729,201.16,131.09,37
130733,201.16,133.06,8
130736,201.16,133.1,60
130739,201.16,135.08,31
130740,201.16,135.12,60
130746,201.16,137.09,13
130747,201.16,137.1,20
130748,201.16,137.13,30
130755,201.16,139.11,20
130760,201.16,141.07,9
130762,201.16,142.08,22
130766,201.16,143.08,15
130767,201.16,143.09,28
130771,201.16,144.09,18
130772,201.16,145.05,9
130776,201.16,145.1,60
130783,201.16,147.08,16
130784,201.16,147.12,60
130790,201.16,149.09,11
130791,201.16,149.1,19
130793,201.16,149.13,48
130799,201.16,151.11,15
130800,201.16,151.15,12
130810,201.16,155.08,10
130811,201.16,155.09,21
130814,201.16,156.09,21
130817,201.16,157.1,44
130818,201.16,158.11,18
130820,201.16,159.08,13
130822,201.16,159.12,59
130826,201.16,160.12,10
130827,201.16,161.09,9
130828,201.16,161.1,17
130829,201.16,161.13,59
130834,201.16,163.11,23
130835,201.16,163.15,35
130841,201.16,165.09,8
130854,201.16,169.1,32
130856,201.16,170.11,17
130859,201.16,171.12,35
130861,201.16,172.12,10
130865,201.16,173.1,10
130866,201.16,173.13,60
130872,201.16,175.11,16
130873,201.16,175.15,56
130881,201.16,177.13,13
130882,201.16,177.16,23
130889,201.16,179.14,12
130895,201.16,181.1,22
130898,201.16,182.11,14
130903,201.16,183.12,30
130906,201.16,184.12,10
130912,201.16,185.13,42
130915,201.16,187.11,16
130916,201.16,187.15,53
130921,201.16,189.13,14
130922,201.16,189.16,20
130929,201.16,191.14,18
130933,201.16,193.1,13
130936,201.16,194.11,16
130939,201.16,195.12,20
130941,201.16,196.12,11
130945,201.16,197.13,30
130950,201.16,199.15,37
132477,203.11,57.07,10
132553,203.11,109.1,8
132692,203.11,189.09,8
132834,203.14,53.04,9
132844,203.14,55.02,8
132845,203.14,55.05,18
132846,203.14,55.06,16
132854,203.14,57.03,12
132855,203.14,57.07,33
132863,203.14,59.05,11
132889,203.14,67.05,26
132890,203.14,67.06,16
132893,203.14,69.03,16
132894,203.14,69.07,37
132898,203.14,71.05,20
132900,203.14,71.09,9
132917,203.14,79.05,31
132925,203.14,81.07,39
132930,203.14,83.05,31
132933,203.14,83.09,33
132937,203.14,85.06,18
132939,203.14,85.1,9
132949,203.14,89.06,12
132956,203.14,90.98,10
132957,203.14,91.05,31
132964,203.14,93.07,38
132970,203.14,95.05,31
132971,203.14,95.08,22
132972,203.14,95.09,19
132975,203.14,97.06,19
132976,203.14,97.07,10
132978,203.14,97.1,20
132998,203.14,105.07,37
133001,203.14,107.05,12
133003,203.14,107.08,24
133004,203.14,107.09,18
133010,203.14,109.06,21
133011,203.14,109.07,11
133013,203.14,109.1,38
133017,203.14,111.08,25
133030,203.14,117.07,28
133035,203.14,119.08,26
133036,203.14,119.09,19
133041,203.14,121.06,23
133043,203.14,121.1,39
133049,203.14,123.08,34
133051,203.14,123.12,29
133056,203.14,125.06,9
133058,203.14,125.1,9
133077,203.14,129.07,23
133081,203.14,131.08,21
133082,203.14,131.09,17
133085,203.14,133.06,10
133089,203.14,133.1,38
133092,203.14,135.08,35
133094,203.14,135.12,34
133099,203.14,137.09,18
133100,203.14,137.1,19
133107,203.14,139.11,8
133112,203.14,142.08,14
133114,203.14,143.08,21
133115,203.14,143.09,13
133118,203.14,144.09,13
133123,203.14,145.1,35
133130,203.14,147.08,24
133133,203.14,147.12,33
133139,203.14,149.09,18
133140,203.14,149.1,20
133141,203.14,149.13,20
133143,203.14,151.07,10
133144,203.14,151.08,8
133145,203.14,151.11,10
133154,203.14,155.08,9
133155,203.14,155.09,9
133160,203.14,156.09,16
133165,203.14,157.1,34
133168,203.14,158.11,11
133170,203.14,159.08,13
133171,203.14,159.12,37
133176,203.14,161.09,16
133177,203.14,161.1,13
133178,203.14,161.13,33
133184,203.14,163.11,28
133185,203.14,163.15,10
133189,203.14,165.09,20
133198,203.14,167.11,8
133205,203.14,169.1,21
133208,203.14,170.11,13
133212,203.14,171.12,23
133219,203.14,173.1,8
133221,203.14,173.13,35
133227,203.14,175.11,25
133228,203.14,175.15,27
133235,203.14,177.09,11
133237,203.14,177.13,16
133249,203.14,181.1,16
133250,203.14,181.12,14
